country,crop,year,rainfall_mm,pesticides_tonnes,avg_temp,yield_tonnes_per_ha
India,Sweet potatoes,1998,1083.0,49157.0,25.46,8.6907
India,Sweet potatoes,1998,1083.0,49157.0,26.4,8.6907
India,Sweet potatoes,1998,1083.0,49157.0,25.55,8.6907
India,Sweet potatoes,1998,1083.0,49157.0,27.09,8.6907
India,Sweet potatoes,1998,1083.0,49157.0,24.84,8.6907
India,Sweet potatoes,1998,1083.0,49157.0,27.32,8.6907
India,Wheat,1998,1083.0,49157.0,25.91,2.4852
India,Wheat,1998,1083.0,49157.0,27.48,2.4852
India,Wheat,1998,1083.0,49157.0,26.35,2.4852
India,Wheat,1998,1083.0,49157.0,24.34,2.4852
India,Wheat,1998,1083.0,49157.0,26.01,2.4852
India,Wheat,1998,1083.0,49157.0,26.12,2.4852
India,Wheat,1998,1083.0,49157.0,25.77,2.4852
India,Wheat,1998,1083.0,49157.0,26.69,2.4852
India,Wheat,1998,1083.0,49157.0,27.87,2.4852
India,Wheat,1998,1083.0,49157.0,25.87,2.4852
India,Wheat,1998,1083.0,49157.0,26.27,2.4852
India,Wheat,1998,1083.0,49157.0,25.46,2.4852
India,Wheat,1998,1083.0,49157.0,26.4,2.4852
India,Wheat,1998,1083.0,49157.0,25.55,2.4852
India,Wheat,1998,1083.0,49157.0,27.09,2.4852
India,Wheat,1998,1083.0,49157.0,24.84,2.4852
India,Wheat,1998,1083.0,49157.0,27.32,2.4852
India,Cassava,1999,1083.0,46195.0,26.12,23.9523
India,Cassava,1999,1083.0,46195.0,27.21,23.9523
India,Cassava,1999,1083.0,46195.0,26.4,23.9523
India,Cassava,1999,1083.0,46195.0,24.9,23.9523
India,Cassava,1999,1083.0,46195.0,25.29,23.9523
India,Cassava,1999,1083.0,46195.0,25.74,23.9523
India,Cassava,1999,1083.0,46195.0,26.36,23.9523
India,Cassava,1999,1083.0,46195.0,26.86,23.9523
India,Cassava,1999,1083.0,46195.0,27.24,23.9523
India,Cassava,1999,1083.0,46195.0,25.5,23.9523
India,Cassava,1999,1083.0,46195.0,26.42,23.9523
India,Cassava,1999,1083.0,46195.0,25.78,23.9523
India,Cassava,1999,1083.0,46195.0,26.06,23.9523
India,Cassava,1999,1083.0,46195.0,25.97,23.9523
India,Cassava,1999,1083.0,46195.0,25.1,23.9523
India,Cassava,1999,1083.0,46195.0,26.85,23.9523
India,Cassava,1999,1083.0,46195.0,24.93,23.9523
India,Cassava,1999,1083.0,46195.0,26.96,23.9523
India,Cassava,1999,1083.0,46195.0,26.21,23.9523
India,Maize,1999,1083.0,46195.0,26.12,1.7922
India,Maize,1999,1083.0,46195.0,27.21,1.7922
India,Maize,1999,1083.0,46195.0,26.4,1.7922
India,Maize,1999,1083.0,46195.0,24.9,1.7922
India,Maize,1999,1083.0,46195.0,25.29,1.7922
India,Maize,1999,1083.0,46195.0,25.74,1.7922
India,Maize,1999,1083.0,46195.0,26.36,1.7922
India,Maize,1999,1083.0,46195.0,26.86,1.7922
India,Maize,1999,1083.0,46195.0,27.24,1.7922
India,Maize,1999,1083.0,46195.0,25.5,1.7922
India,Maize,1999,1083.0,46195.0,26.42,1.7922
India,Maize,1999,1083.0,46195.0,25.78,1.7922
India,Maize,1999,1083.0,46195.0,26.06,1.7922
India,Maize,1999,1083.0,46195.0,25.97,1.7922
India,Maize,1999,1083.0,46195.0,25.1,1.7922
India,Maize,1999,1083.0,46195.0,26.85,1.7922
India,Maize,1999,1083.0,46195.0,24.93,1.7922
India,Maize,1999,1083.0,46195.0,26.96,1.7922
India,Maize,1999,1083.0,46195.0,26.21,1.7922
India,Potatoes,1999,1083.0,46195.0,26.12,17.5712
India,Potatoes,1999,1083.0,46195.0,27.21,17.5712
India,Potatoes,1999,1083.0,46195.0,26.4,17.5712
India,Potatoes,1999,1083.0,46195.0,24.9,17.5712
India,Potatoes,1999,1083.0,46195.0,25.29,17.5712
India,Potatoes,1999,1083.0,46195.0,25.74,17.5712
India,Potatoes,1999,1083.0,46195.0,26.36,17.5712
India,Potatoes,1999,1083.0,46195.0,26.86,17.5712
India,Potatoes,1999,1083.0,46195.0,27.24,17.5712
India,Potatoes,1999,1083.0,46195.0,25.5,17.5712
India,Potatoes,1999,1083.0,46195.0,26.42,17.5712
India,Potatoes,1999,1083.0,46195.0,25.78,17.5712
India,Potatoes,1999,1083.0,46195.0,26.06,17.5712
India,Potatoes,1999,1083.0,46195.0,25.97,17.5712
India,Potatoes,1999,1083.0,46195.0,25.1,17.5712
India,Potatoes,1999,1083.0,46195.0,26.85,17.5712
India,Potatoes,1999,1083.0,46195.0,24.93,17.5712
India,Potatoes,1999,1083.0,46195.0,26.96,17.5712
India,Potatoes,1999,1083.0,46195.0,26.21,17.5712
India,"Rice, paddy",1999,1083.0,46195.0,26.12,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,27.21,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,26.4,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,24.9,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,25.29,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,25.74,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,26.36,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,26.86,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,27.24,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,25.5,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,26.42,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,25.78,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,26.06,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,25.97,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,25.1,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,26.85,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,24.93,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,26.96,2.9782
India,"Rice, paddy",1999,1083.0,46195.0,26.21,2.9782
India,Sorghum,1999,1083.0,46195.0,26.12,0.8472
India,Sorghum,1999,1083.0,46195.0,27.21,0.8472
India,Sorghum,1999,1083.0,46195.0,26.4,0.8472
India,Sorghum,1999,1083.0,46195.0,24.9,0.8472
India,Sorghum,1999,1083.0,46195.0,25.29,0.8472
India,Sorghum,1999,1083.0,46195.0,25.74,0.8472
India,Sorghum,1999,1083.0,46195.0,26.36,0.8472
India,Sorghum,1999,1083.0,46195.0,26.86,0.8472
India,Sorghum,1999,1083.0,46195.0,27.24,0.8472
India,Sorghum,1999,1083.0,46195.0,25.5,0.8472
India,Sorghum,1999,1083.0,46195.0,26.42,0.8472
India,Sorghum,1999,1083.0,46195.0,25.78,0.8472
India,Sorghum,1999,1083.0,46195.0,26.06,0.8472
India,Sorghum,1999,1083.0,46195.0,25.97,0.8472
India,Sorghum,1999,1083.0,46195.0,25.1,0.8472
India,Sorghum,1999,1083.0,46195.0,26.85,0.8472
India,Sorghum,1999,1083.0,46195.0,24.93,0.8472
India,Sorghum,1999,1083.0,46195.0,26.96,0.8472
India,Sorghum,1999,1083.0,46195.0,26.21,0.8472
India,Soybeans,1999,1083.0,46195.0,26.12,1.138
India,Soybeans,1999,1083.0,46195.0,27.21,1.138
India,Soybeans,1999,1083.0,46195.0,26.4,1.138
India,Soybeans,1999,1083.0,46195.0,24.9,1.138
India,Soybeans,1999,1083.0,46195.0,25.29,1.138
India,Soybeans,1999,1083.0,46195.0,25.74,1.138
India,Soybeans,1999,1083.0,46195.0,26.36,1.138
India,Soybeans,1999,1083.0,46195.0,26.86,1.138
India,Soybeans,1999,1083.0,46195.0,27.24,1.138
India,Soybeans,1999,1083.0,46195.0,25.5,1.138
India,Soybeans,1999,1083.0,46195.0,26.42,1.138
India,Soybeans,1999,1083.0,46195.0,25.78,1.138
India,Soybeans,1999,1083.0,46195.0,26.06,1.138
India,Soybeans,1999,1083.0,46195.0,25.97,1.138
India,Soybeans,1999,1083.0,46195.0,25.1,1.138
India,Soybeans,1999,1083.0,46195.0,26.85,1.138
India,Soybeans,1999,1083.0,46195.0,24.93,1.138
India,Soybeans,1999,1083.0,46195.0,26.96,1.138
India,Soybeans,1999,1083.0,46195.0,26.21,1.138
India,Sweet potatoes,1999,1083.0,46195.0,26.12,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,27.21,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,26.4,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,24.9,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,25.29,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,25.74,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,26.36,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,26.86,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,27.24,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,25.5,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,26.42,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,25.78,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,26.06,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,25.97,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,25.1,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,26.85,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,24.93,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,26.96,8.5744
India,Sweet potatoes,1999,1083.0,46195.0,26.21,8.5744
India,Wheat,1999,1083.0,46195.0,26.12,2.5901
India,Wheat,1999,1083.0,46195.0,27.21,2.5901
India,Wheat,1999,1083.0,46195.0,26.4,2.5901
India,Wheat,1999,1083.0,46195.0,24.9,2.5901
India,Wheat,1999,1083.0,46195.0,25.29,2.5901
India,Wheat,1999,1083.0,46195.0,25.74,2.5901
India,Wheat,1999,1083.0,46195.0,26.36,2.5901
India,Wheat,1999,1083.0,46195.0,26.86,2.5901
India,Wheat,1999,1083.0,46195.0,27.24,2.5901
India,Wheat,1999,1083.0,46195.0,25.5,2.5901
India,Wheat,1999,1083.0,46195.0,26.42,2.5901
India,Wheat,1999,1083.0,46195.0,25.78,2.5901
India,Wheat,1999,1083.0,46195.0,26.06,2.5901
India,Wheat,1999,1083.0,46195.0,25.97,2.5901
India,Wheat,1999,1083.0,46195.0,25.1,2.5901
India,Wheat,1999,1083.0,46195.0,26.85,2.5901
India,Wheat,1999,1083.0,46195.0,24.93,2.5901
India,Wheat,1999,1083.0,46195.0,26.96,2.5901
India,Wheat,1999,1083.0,46195.0,26.21,2.5901
India,Cassava,2000,1083.0,44957.52,25.98,26.9087
India,Cassava,2000,1083.0,44957.52,27.44,26.9087
India,Cassava,2000,1083.0,44957.52,26.13,26.9087
India,Cassava,2000,1083.0,44957.52,24.57,26.9087
India,Cassava,2000,1083.0,44957.52,25.34,26.9087
India,Cassava,2000,1083.0,44957.52,25.93,26.9087
India,Cassava,2000,1083.0,44957.52,26.05,26.9087
India,Cassava,2000,1083.0,44957.52,26.49,26.9087
India,Cassava,2000,1083.0,44957.52,27.23,26.9087
India,Cassava,2000,1083.0,44957.52,25.62,26.9087
India,Cassava,2000,1083.0,44957.52,26.43,26.9087
India,Cassava,2000,1083.0,44957.52,25.35,26.9087
India,Cassava,2000,1083.0,44957.52,26.18,26.9087
India,Cassava,2000,1083.0,44957.52,25.58,26.9087
India,Cassava,2000,1083.0,44957.52,25.11,26.9087
India,Cassava,2000,1083.0,44957.52,27.08,26.9087
India,Cassava,2000,1083.0,44957.52,24.69,26.9087
India,Cassava,2000,1083.0,44957.52,27.03,26.9087
India,Maize,2000,1083.0,44957.52,25.98,1.8216
India,Maize,2000,1083.0,44957.52,27.44,1.8216
India,Maize,2000,1083.0,44957.52,26.13,1.8216
India,Maize,2000,1083.0,44957.52,24.57,1.8216
India,Maize,2000,1083.0,44957.52,25.34,1.8216
India,Maize,2000,1083.0,44957.52,25.93,1.8216
India,Maize,2000,1083.0,44957.52,26.05,1.8216
India,Maize,2000,1083.0,44957.52,26.49,1.8216
India,Maize,2000,1083.0,44957.52,27.23,1.8216
India,Maize,2000,1083.0,44957.52,25.62,1.8216
India,Maize,2000,1083.0,44957.52,26.43,1.8216
India,Maize,2000,1083.0,44957.52,25.35,1.8216
India,Maize,2000,1083.0,44957.52,26.18,1.8216
India,Maize,2000,1083.0,44957.52,25.58,1.8216
India,Maize,2000,1083.0,44957.52,25.11,1.8216
India,Maize,2000,1083.0,44957.52,27.08,1.8216
India,Maize,2000,1083.0,44957.52,24.69,1.8216
India,Maize,2000,1083.0,44957.52,27.03,1.8216
India,Potatoes,2000,1083.0,44957.52,25.98,18.6443
India,Potatoes,2000,1083.0,44957.52,27.44,18.6443
India,Potatoes,2000,1083.0,44957.52,26.13,18.6443
India,Potatoes,2000,1083.0,44957.52,24.57,18.6443
India,Potatoes,2000,1083.0,44957.52,25.34,18.6443
India,Potatoes,2000,1083.0,44957.52,25.93,18.6443
India,Potatoes,2000,1083.0,44957.52,26.05,18.6443
India,Potatoes,2000,1083.0,44957.52,26.49,18.6443
India,Potatoes,2000,1083.0,44957.52,27.23,18.6443
India,Potatoes,2000,1083.0,44957.52,25.62,18.6443
India,Potatoes,2000,1083.0,44957.52,26.43,18.6443
India,Potatoes,2000,1083.0,44957.52,25.35,18.6443
India,Potatoes,2000,1083.0,44957.52,26.18,18.6443
India,Potatoes,2000,1083.0,44957.52,25.58,18.6443
India,Potatoes,2000,1083.0,44957.52,25.11,18.6443
India,Potatoes,2000,1083.0,44957.52,27.08,18.6443
India,Potatoes,2000,1083.0,44957.52,24.69,18.6443
India,Potatoes,2000,1083.0,44957.52,27.03,18.6443
India,"Rice, paddy",2000,1083.0,44957.52,25.98,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,27.44,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,26.13,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,24.57,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,25.34,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,25.93,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,26.05,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,26.49,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,27.23,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,25.62,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,26.43,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,25.35,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,26.18,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,25.58,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,25.11,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,27.08,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,24.69,2.8508
India,"Rice, paddy",2000,1083.0,44957.52,27.03,2.8508
India,Sorghum,2000,1083.0,44957.52,25.98,0.7639
India,Sorghum,2000,1083.0,44957.52,27.44,0.7639
India,Sorghum,2000,1083.0,44957.52,26.13,0.7639
India,Sorghum,2000,1083.0,44957.52,24.57,0.7639
India,Sorghum,2000,1083.0,44957.52,25.34,0.7639
India,Sorghum,2000,1083.0,44957.52,25.93,0.7639
India,Sorghum,2000,1083.0,44957.52,26.05,0.7639
India,Sorghum,2000,1083.0,44957.52,26.49,0.7639
India,Sorghum,2000,1083.0,44957.52,27.23,0.7639
India,Sorghum,2000,1083.0,44957.52,25.62,0.7639
India,Sorghum,2000,1083.0,44957.52,26.43,0.7639
India,Sorghum,2000,1083.0,44957.52,25.35,0.7639
India,Sorghum,2000,1083.0,44957.52,26.18,0.7639
India,Sorghum,2000,1083.0,44957.52,25.58,0.7639
India,Sorghum,2000,1083.0,44957.52,25.11,0.7639
India,Sorghum,2000,1083.0,44957.52,27.08,0.7639
India,Sorghum,2000,1083.0,44957.52,24.69,0.7639
India,Sorghum,2000,1083.0,44957.52,27.03,0.7639
India,Soybeans,2000,1083.0,44957.52,25.98,0.8222
India,Soybeans,2000,1083.0,44957.52,27.44,0.8222
India,Soybeans,2000,1083.0,44957.52,26.13,0.8222
India,Soybeans,2000,1083.0,44957.52,24.57,0.8222
India,Soybeans,2000,1083.0,44957.52,25.34,0.8222
India,Soybeans,2000,1083.0,44957.52,25.93,0.8222
India,Soybeans,2000,1083.0,44957.52,26.05,0.8222
India,Soybeans,2000,1083.0,44957.52,26.49,0.8222
India,Soybeans,2000,1083.0,44957.52,27.23,0.8222
India,Soybeans,2000,1083.0,44957.52,25.62,0.8222
India,Soybeans,2000,1083.0,44957.52,26.43,0.8222
India,Soybeans,2000,1083.0,44957.52,25.35,0.8222
India,Soybeans,2000,1083.0,44957.52,26.18,0.8222
India,Soybeans,2000,1083.0,44957.52,25.58,0.8222
India,Soybeans,2000,1083.0,44957.52,25.11,0.8222
India,Soybeans,2000,1083.0,44957.52,27.08,0.8222
India,Soybeans,2000,1083.0,44957.52,24.69,0.8222
India,Soybeans,2000,1083.0,44957.52,27.03,0.8222
India,Sweet potatoes,2000,1083.0,44957.52,25.98,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,27.44,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,26.13,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,24.57,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,25.34,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,25.93,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,26.05,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,26.49,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,27.23,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,25.62,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,26.43,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,25.35,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,26.18,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,25.58,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,25.11,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,27.08,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,24.69,9.7421
India,Sweet potatoes,2000,1083.0,44957.52,27.03,9.7421
India,Wheat,2000,1083.0,44957.52,25.98,2.7785
India,Wheat,2000,1083.0,44957.52,27.44,2.7785
India,Wheat,2000,1083.0,44957.52,26.13,2.7785
India,Wheat,2000,1083.0,44957.52,24.57,2.7785
India,Wheat,2000,1083.0,44957.52,25.34,2.7785
India,Wheat,2000,1083.0,44957.52,25.93,2.7785
India,Wheat,2000,1083.0,44957.52,26.05,2.7785
India,Wheat,2000,1083.0,44957.52,26.49,2.7785
India,Wheat,2000,1083.0,44957.52,27.23,2.7785
India,Wheat,2000,1083.0,44957.52,25.62,2.7785
India,Wheat,2000,1083.0,44957.52,26.43,2.7785
India,Wheat,2000,1083.0,44957.52,25.35,2.7785
India,Wheat,2000,1083.0,44957.52,26.18,2.7785
India,Wheat,2000,1083.0,44957.52,25.58,2.7785
India,Wheat,2000,1083.0,44957.52,25.11,2.7785
India,Wheat,2000,1083.0,44957.52,27.08,2.7785
India,Wheat,2000,1083.0,44957.52,24.69,2.7785
India,Wheat,2000,1083.0,44957.52,27.03,2.7785
India,Cassava,2001,1083.0,43720.04,25.76,26.6998
India,Cassava,2001,1083.0,43720.04,27.2,26.6998
India,Cassava,2001,1083.0,43720.04,26.02,26.6998
India,Cassava,2001,1083.0,43720.04,24.5,26.6998
India,Cassava,2001,1083.0,43720.04,25.53,26.6998
India,Cassava,2001,1083.0,43720.04,25.95,26.6998
India,Cassava,2001,1083.0,43720.04,25.86,26.6998
India,Cassava,2001,1083.0,43720.04,26.52,26.6998
India,Cassava,2001,1083.0,43720.04,27.56,26.6998
India,Cassava,2001,1083.0,43720.04,25.59,26.6998
India,Cassava,2001,1083.0,43720.04,25.33,26.6998
India,Cassava,2001,1083.0,43720.04,26.32,26.6998
India,Cassava,2001,1083.0,43720.04,25.82,26.6998
India,Cassava,2001,1083.0,43720.04,25.34,26.6998
India,Cassava,2001,1083.0,43720.04,26.91,26.6998
India,Cassava,2001,1083.0,43720.04,24.76,26.6998
India,Cassava,2001,1083.0,43720.04,26.9,26.6998
India,Cassava,2001,1083.0,43720.04,25.92,26.6998
India,Maize,2001,1083.0,43720.04,25.76,1.9996
India,Maize,2001,1083.0,43720.04,27.2,1.9996
India,Maize,2001,1083.0,43720.04,26.02,1.9996
India,Maize,2001,1083.0,43720.04,24.5,1.9996
India,Maize,2001,1083.0,43720.04,25.53,1.9996
India,Maize,2001,1083.0,43720.04,25.95,1.9996
India,Maize,2001,1083.0,43720.04,25.86,1.9996
India,Maize,2001,1083.0,43720.04,26.52,1.9996
India,Maize,2001,1083.0,43720.04,27.56,1.9996
India,Maize,2001,1083.0,43720.04,25.59,1.9996
India,Maize,2001,1083.0,43720.04,25.33,1.9996
India,Maize,2001,1083.0,43720.04,26.32,1.9996
India,Maize,2001,1083.0,43720.04,25.82,1.9996
India,Maize,2001,1083.0,43720.04,25.34,1.9996
India,Maize,2001,1083.0,43720.04,26.91,1.9996
India,Maize,2001,1083.0,43720.04,24.76,1.9996
India,Maize,2001,1083.0,43720.04,26.9,1.9996
India,Maize,2001,1083.0,43720.04,25.92,1.9996
India,Potatoes,2001,1083.0,43720.04,25.76,18.3627
India,Potatoes,2001,1083.0,43720.04,27.2,18.3627
India,Potatoes,2001,1083.0,43720.04,26.02,18.3627
India,Potatoes,2001,1083.0,43720.04,24.5,18.3627
India,Potatoes,2001,1083.0,43720.04,25.53,18.3627
India,Potatoes,2001,1083.0,43720.04,25.95,18.3627
India,Potatoes,2001,1083.0,43720.04,25.86,18.3627
India,Potatoes,2001,1083.0,43720.04,26.52,18.3627
India,Potatoes,2001,1083.0,43720.04,27.56,18.3627
India,Potatoes,2001,1083.0,43720.04,25.59,18.3627
India,Potatoes,2001,1083.0,43720.04,25.33,18.3627
India,Potatoes,2001,1083.0,43720.04,26.32,18.3627
India,Potatoes,2001,1083.0,43720.04,25.82,18.3627
India,Potatoes,2001,1083.0,43720.04,25.34,18.3627
India,Potatoes,2001,1083.0,43720.04,26.91,18.3627
India,Potatoes,2001,1083.0,43720.04,24.76,18.3627
India,Potatoes,2001,1083.0,43720.04,26.9,18.3627
India,Potatoes,2001,1083.0,43720.04,25.92,18.3627
India,"Rice, paddy",2001,1083.0,43720.04,25.76,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,27.2,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,26.02,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,24.5,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,25.53,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,25.95,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,25.86,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,26.52,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,27.56,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,25.59,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,25.33,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,26.32,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,25.82,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,25.34,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,26.91,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,24.76,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,26.9,3.1158
India,"Rice, paddy",2001,1083.0,43720.04,25.92,3.1158
India,Sorghum,2001,1083.0,43720.04,25.76,0.7715
India,Sorghum,2001,1083.0,43720.04,27.2,0.7715
India,Sorghum,2001,1083.0,43720.04,26.02,0.7715
India,Sorghum,2001,1083.0,43720.04,24.5,0.7715
India,Sorghum,2001,1083.0,43720.04,25.53,0.7715
India,Sorghum,2001,1083.0,43720.04,25.95,0.7715
India,Sorghum,2001,1083.0,43720.04,25.86,0.7715
India,Sorghum,2001,1083.0,43720.04,26.52,0.7715
India,Sorghum,2001,1083.0,43720.04,27.56,0.7715
India,Sorghum,2001,1083.0,43720.04,25.59,0.7715
India,Sorghum,2001,1083.0,43720.04,25.33,0.7715
India,Sorghum,2001,1083.0,43720.04,26.32,0.7715
India,Sorghum,2001,1083.0,43720.04,25.82,0.7715
India,Sorghum,2001,1083.0,43720.04,25.34,0.7715
India,Sorghum,2001,1083.0,43720.04,26.91,0.7715
India,Sorghum,2001,1083.0,43720.04,24.76,0.7715
India,Sorghum,2001,1083.0,43720.04,26.9,0.7715
India,Sorghum,2001,1083.0,43720.04,25.92,0.7715
India,Soybeans,2001,1083.0,43720.04,25.76,0.94
India,Soybeans,2001,1083.0,43720.04,27.2,0.94
India,Soybeans,2001,1083.0,43720.04,26.02,0.94
India,Soybeans,2001,1083.0,43720.04,24.5,0.94
India,Soybeans,2001,1083.0,43720.04,25.53,0.94
India,Soybeans,2001,1083.0,43720.04,25.95,0.94
India,Soybeans,2001,1083.0,43720.04,25.86,0.94
India,Soybeans,2001,1083.0,43720.04,26.52,0.94
India,Soybeans,2001,1083.0,43720.04,27.56,0.94
India,Soybeans,2001,1083.0,43720.04,25.59,0.94
India,Soybeans,2001,1083.0,43720.04,25.33,0.94
India,Soybeans,2001,1083.0,43720.04,26.32,0.94
India,Soybeans,2001,1083.0,43720.04,25.82,0.94
India,Soybeans,2001,1083.0,43720.04,25.34,0.94
India,Soybeans,2001,1083.0,43720.04,26.91,0.94
India,Soybeans,2001,1083.0,43720.04,24.76,0.94
India,Soybeans,2001,1083.0,43720.04,26.9,0.94
India,Soybeans,2001,1083.0,43720.04,25.92,0.94
India,Sweet potatoes,2001,1083.0,43720.04,25.76,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,27.2,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,26.02,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,24.5,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,25.53,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,25.95,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,25.86,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,26.52,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,27.56,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,25.59,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,25.33,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,26.32,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,25.82,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,25.34,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,26.91,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,24.76,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,26.9,8.8368
India,Sweet potatoes,2001,1083.0,43720.04,25.92,8.8368
India,Wheat,2001,1083.0,43720.04,25.76,2.7081
India,Wheat,2001,1083.0,43720.04,27.2,2.7081
India,Wheat,2001,1083.0,43720.04,26.02,2.7081
India,Wheat,2001,1083.0,43720.04,24.5,2.7081
India,Wheat,2001,1083.0,43720.04,25.53,2.7081
India,Wheat,2001,1083.0,43720.04,25.95,2.7081
India,Wheat,2001,1083.0,43720.04,25.86,2.7081
India,Wheat,2001,1083.0,43720.04,26.52,2.7081
India,Wheat,2001,1083.0,43720.04,27.56,2.7081
India,Wheat,2001,1083.0,43720.04,25.59,2.7081
India,Wheat,2001,1083.0,43720.04,25.33,2.7081
India,Wheat,2001,1083.0,43720.04,26.32,2.7081
India,Wheat,2001,1083.0,43720.04,25.82,2.7081
India,Wheat,2001,1083.0,43720.04,25.34,2.7081
India,Wheat,2001,1083.0,43720.04,26.91,2.7081
India,Wheat,2001,1083.0,43720.04,24.76,2.7081
India,Wheat,2001,1083.0,43720.04,26.9,2.7081
